PPO before,AC before,VPG before,random,PPO after,AC after,VPG after,baseline
-100.0,-300.0,-300.0,-600.0,3152.307023525238,1123.6346096396446,1711.4689601063728,1914.4177590608597
-145.0,-300.0,-100.0,-140.0,3473.3252974152565,1463.5403301119804,1953.3099709153175,2391.0963007211685
-100.0,-510.0,-600.0,-357.0,4475.359907150269,1331.8141992092133,802.9978421330452,-106.61682230234146
-100.0,-112.0,-178.45945239067078,-100.0,2596.48089659214,1703.0554529428482,1831.7549594640732,1980.79215580225
-100.0,-510.0,-155.0,-120.0,4775.174181163311,2019.203975558281,2604.0556901693344,2114.6253567934036
-100.0,-600.0,-600.0,-117.0,4299.718917787075,2065.1661794781685,1585.7540531158447,2243.033124923706
-327.0,-135.0,-300.0,-135.0,3593.6734733581543,1132.689668238163,2781.2261239290237,-109.0
-600.0,-531.073345541954,-627.0,-133.61432373523712,2741.157358944416,2089.8679261803627,2518.452353835106,2562.1409071683884
-310.4970009326935,-100.0,-600.0,-100.0,3763.9885492920876,2526.163905799389,1830.2629234194756,2187.1087683439255
-121.50548934936523,-115.0,-296.0,-100.0,3522.7495128512383,1477.668565750122,2318.8180046081543,2093.742888569832
-100.0,-300.0,-253.49700093269348,-165.0,-101.098100066185,1845.5221818089485,913.0705469846725,2188.2095714211464
-345.0,-152.86526095867157,-252.50548934936523,-521.5054893493652,-172.41154968738556,1261.4365763664246,2380.7591937184334,2518.958419263363
-365.00848841667175,-300.0,-300.0,-127.20562136173248,3913.427579522133,2116.174247741699,2838.4310406446457,-110.30216872692108
-100.0,-142.0,-127.20562136173248,-106.09393548965454,4360.282959461212,2193.620043218136,865.6967141628265,2795.087060689926
-186.35670387744904,-100.0,-300.0,-100.0,2512.0190235972404,2072.888802111149,2294.1427389979362,2191.916298508644
-300.0,-510.0,-600.0,-186.0,3874.887380361557,1789.6884478926659,1741.3815913796425,2632.897859275341
-100.0,-300.0,-583.0084884166718,-164.00848841667175,3597.9782842993736,1708.6649967432022,1298.265846312046,2792.25021058321
-100.0,-150.0,-108.00848841667175,-143.66030633449554,3700.6911519765854,1737.1676700115204,1690.1648261547089,2041.0111154913902
-77.80882114171982,-600.0,-665.0,-175.7260547876358,1477.7174282073975,1713.6918596029282,1565.1631202101707,2188.920042991638
-176.69877469539642,-233.27896690368652,-300.0,-566.6578195095062,3107.0028532147408,1817.25965487957,1726.6063049435616,2573.731244444847
-79.1023313999176,-665.0,-653.4970009326935,-155.0,3441.488897025585,1493.377701818943,2275.2238540053368,2078.417323887348
-115.0,-600.0,-200.0,-600.0,2730.5445061922073,-127.01243251562119,-115.02687776088715,2756.760337114334
-531.073345541954,-600.0,-633.0084884166718,-100.0,3818.7169796824455,-107.59427154064178,1499.002695262432,2166.8125444054604
-100.0,-600.0,-600.0,-633.0084884166718,4435.986456334591,1838.4196105599403,2079.1815730929375,2363.8946885466576
-100.0,-108.00848841667175,-600.0,-133.00848841667175,4178.671650290489,-104.9133083820343,1974.8958268165588,2999.550249159336
-100.0,-553.4970009326935,-114.36151432991028,-365.0,3209.709889471531,2659.233162522316,1158.6262836456299,2252.7340049743652
-665.0,-600.0,-600.0,-600.0,2799.4487497210503,2478.724072396755,1541.1739474534988,-102.88992446660995
-120.0,-600.0,-553.4970009326935,-115.0,3605.119977593422,1788.5287411212921,2034.7759552001953,-101.97540748119354
-300.0,-196.07334554195404,-600.0,-112.0,3722.556817114353,1712.4039254188538,1716.0717205405235,1856.844751238823
-100.0,-102.0,-300.0,-322.8127145767212,4843.667789101601,1439.7344593405724,2182.26738601923,1742.7534707784653
-100.0,-510.0,-253.49700093269348,-200.0,3313.2875393033028,1754.819633603096,730.1226074099541,2019.842333972454
-100.0,-600.0,-351.54575395584106,-100.0,4039.3073560595512,2744.354692697525,-100.89060777425766,1398.4240886569023
-100.0,-300.0,-600.0,-300.0,2761.578473031521,-120.16213274002075,1863.3989404439926,1421.5041262507439
-537.2056213617325,-633.0084884166718,-300.0,-100.0,1467.4480715990067,1906.9205325841904,1929.690919816494,-109.0
-107.03886836767197,-600.0,-300.0,-131.0,3623.1244091391563,2501.420931458473,2598.489069223404,2193.5018231868744
-290.0,-600.0,-221.50548934936523,-135.0,2837.647349715233,2106.759361743927,1477.0018587112427,-109.0
-95.24110418558121,-123.27242994308472,-300.0,-100.0,2504.966564834118,1240.0180127620697,1210.9828625321388,-101.97540748119354
-300.0,-300.0,-100.0,-300.0,2217.632729589939,1232.5494473576546,1353.2239645123482,2453.6798546910286
-100.0,-131.0,-100.0,-600.0,3542.684772670269,1359.7920494675636,1718.4760013222694,1736.6544246077538
-220.0,-123.56309223175049,-329.0818339586258,-170.6357138156891,4707.846868515015,2222.7315980792046,1860.7244756221771,-117.32676124572754
-100.0,-600.0,-553.4970009326935,-521.5054893493652,4318.646902382374,2156.8367081284523,1677.4546926021576,-101.97540748119354
-124.12243008613586,-101.46791130304337,-128.79092925786972,-180.0,2931.876310944557,1653.9110308289528,1164.9652152657509,-101.1023343205452
-300.0,-600.0,-154.0818339586258,-165.0,3518.811986744404,2218.3489958643913,1706.1920775175095,1815.116812646389
-100.0,-290.0,-615.0,-600.0,2352.891335964203,1922.200176179409,2701.098229765892,1617.029656946659
-261.5542423725128,-131.0,-333.5630922317505,-205.0,2470.6467124819756,667.8774799108505,2211.6201798319817,-106.93816012144089
-100.0,-521.5054893493652,-600.0,-150.97540748119354,3580.940547347069,1694.3162013292313,1303.1984703540802,1833.899071276188
-100.0,-131.0,-296.0,-248.5630922317505,4662.054439783096,1658.0570195913315,1766.7071239948273,1729.5226728320122
-365.0,-129.98749482631683,-300.0,-140.0,3661.9092279076576,1597.8041466474533,1845.6021128296852,2156.732064783573
-100.0,-300.0,-600.0,-137.20562136173248,4249.420787096024,1840.3614745736122,2369.282719194889,1802.2643930315971
-300.0,-531.073345541954,-600.0,-333.5630922317505,2955.876838326454,1185.3236765265465,897.3958765864372,-109.0
-200.0,-290.0,-221.50548934936523,-373.00848841667175,4655.519032895565,1452.3017109632492,1101.6664655208588,-132.5968418121338
-100.0,-112.0,-300.0,-600.0,4971.134963512421,1915.1770612597466,1746.9953712821007,2368.3845255970955
-100.0,-600.0,-633.0084884166718,-100.0,2651.627536714077,2233.200793504715,2004.6508736014366,1730.6082927584648
-120.0,-510.0,-600.0,-171.07334554195404,4413.966886520386,1784.159013390541,1633.9638910889626,1981.9710205197334
-158.49700093269348,-600.0,-102.62542915344238,-100.0,2474.006842851639,-112.96203184127808,1464.7564727663994,-109.0
-100.0,-115.45449960231781,-252.50548934936523,-300.0,2948.629275918007,1686.9973081946373,1989.4152515530586,-137.9280177950859
-300.0,-100.80423879623413,-253.49700093269348,-388.00848841667175,-117.239033639431,1463.1753066778183,-125.62096381187439,1776.8834022283554
-100.0,-131.0,-243.42853355407715,-300.0,4912.164408862591,1426.3697045445442,2024.9809538125992,-101.30056816339493
-100.0,-102.0,-300.0,-135.0,4192.579850196838,991.209744989872,2614.381145477295,-101.97540748119354
-115.75000941753387,-131.0,-155.0,-100.0,4475.134826719761,1672.7405689954758,1538.5628170371056,3108.5031154751778
-177.853462100029,-600.0,-100.0,-610.5630922317505,2563.92748349905,1246.5704843997955,1335.9028090238571,2652.4990150928497
-100.0,-600.0,-293.4970009326935,-300.0,2616.707927942276,1472.6781032681465,2180.5136184096336,1493.2187430858612
-77.69603681564331,-600.0,-330.86526095867157,-110.0,2778.265412390232,1182.9615835547447,1694.9776372909546,1693.623025238514
-315.0,-131.0,-300.0,-100.0,3636.682885289192,1635.6515213251114,1588.47303378582,2236.538210630417
-100.0,-600.0,-300.0,-100.0,2476.894287109375,1445.06524091959,1247.995150089264,2298.616399228573
-100.0,-600.0,-600.0,-165.0,-100.0818339586258,1728.02612388134,1677.9626652002335,1542.5608763694763
-175.8834047317505,-108.00848841667175,-305.6254291534424,-211.50548934936523,3758.5868415236473,1442.2736691832542,2365.815594434738,2124.156713783741
-100.0,-583.0084884166718,-100.0,-100.0,-105.62057238817215,1224.5931660532951,1542.5788724422455,3472.509294629097
-333.00848841667175,-131.0,-100.0,-141.48089683055878,-109.30836093425751,-112.54443573951721,1965.9594895243645,-114.79685288667679
-120.0,-131.0,-128.07013475894928,-600.0,4360.001827597618,1671.1109471321106,1733.9117568731308,2325.2553741931915
-100.0,-300.0,-656.8971077203751,-211.50548934936523,4338.8843650221825,1560.2192826271057,1055.43401825428,2619.42108720541
-600.0,-600.0,-615.0,-110.86635494232178,2904.1235814094543,1349.1423243880272,927.6671819090843,2338.553151369095
-100.0,-600.0,-300.0,-600.0,3019.340189397335,1383.5391486287117,-140.4116284251213,-110.19880938529968
-100.0,-600.0,-100.0,-157.97643250226974,4081.303181707859,1819.297464966774,1803.3529190421104,1998.7343127131462
-227.853462100029,-131.0,-665.0,-133.00848841667175,4472.043724834919,701.7787625193596,1976.2008014917374,-109.0
-100.0,-150.0,-165.0,-117.20562136173248,3436.1219376325607,913.0226119160652,1884.6941004395485,2434.8445562124252
-300.0,-112.0,-140.0,-307.83105051517487,-103.50460183620453,2212.4606219530106,-100.45449960231781,2039.615297794342
-183.00848841667175,-142.0,-333.00848841667175,-620.0,3017.78817653656,1413.3193858265877,2428.1360493302345,1841.3270825743675
-121.07334554195404,-600.0,-340.0,-600.0,4090.8371675610542,1021.471611559391,1907.616488814354,2551.969518482685
-105.0,-600.0,-300.0,-537.2056213617325,2423.57075715065,1984.442302763462,1628.0759157538414,1720.079285979271
-100.0,-600.0,-350.13256973028183,-108.12511587142944,4066.211809158325,1796.7644999027252,890.1471804976463,-108.79583936929703
-165.0,-600.0,-139.57034647464752,-600.0,3157.9149532318115,1591.2372734546661,1696.5429939627647,2457.939250588417
-100.0,-131.0,-600.0,-313.66030633449554,1728.7171258330345,2166.190832197666,1282.4849708080292,2627.402069926262
-100.0,-615.0,-100.0,-155.0,4346.648917675018,1930.217420399189,1790.5429902076721,-132.99928897619247
-100.0,-510.0,-137.20562136173248,-300.0,3988.923112154007,1490.567341208458,1864.3729102611542,2063.0880087018013
-237.20562136173248,-131.0,-396.0,-100.0,4475.343697965145,1856.5576414465904,2301.140496432781,3442.6420098543167
-300.0,-510.0,-351.2056213617325,-340.0,4228.675146877766,1692.5485484600067,2277.9682084321976,2482.6635536551476
-145.0,-600.0,-365.0,-615.0,2717.78194463253,1766.699893295765,1838.0221917629242,2306.0095782876015
-100.0,-600.0,-365.0,-105.0,1509.987447977066,1637.4738790988922,1227.6595426797867,1935.8172683119774
-100.0,-131.0,-521.5054893493652,-633.0084884166718,2330.283974289894,1691.489956498146,-121.29399877786636,2327.664572417736
-340.0,-108.00848841667175,-373.07334554195404,-100.0,3459.9086354374886,1369.943269252777,-137.07334554195404,-152.9199759364128
-100.0,-100.0,-600.0,-671.9754074811935,4721.317227005959,1975.6591420173645,2637.9911201000214,2826.115306675434
-100.0,-600.0,-188.0,-100.0,2605.5640264749527,2122.7148621082306,2116.4970241189003,-110.30216872692108
-100.0,-105.0,-120.0,-537.2056213617325,3698.7832117676735,1400.4075365662575,1577.437056839466,1426.816216647625
-100.0,-600.0,-664.0084884166718,-300.0,3773.403246462345,1344.6518689990044,1584.2545510530472,1297.9164543151855
-102.0,-510.0,-120.00848841667175,-100.0,2443.3761880993843,1423.8362768292427,1730.2007699012756,2671.831049144268
-200.0,-131.0,-300.0,-200.0,4571.470792889595,1877.2088845968246,1636.122082412243,1862.6182123422623
-100.0,-131.0,-153.49700093269348,-150.0,3616.860497176647,1127.0450597405434,2094.451899409294,1925.4011407494545
-100.0,-100.0,-549.003538608551,-142.0,3475.1904576420784,1836.1178597807884,1553.9364348053932,1083.3401522040367
-600.0,-131.0,-678.889853477478,-140.0,-135.42676973342896,2322.08507835865,1959.8130998015404,2056.4114669561386
-100.0,-510.0,-600.0,-243.8127145767212,2928.436713397503,1246.1195715665817,1434.891252040863,2646.1646291017532
-590.7991696596146,-112.0,-365.0,-283.2789669036865,4385.076469480991,1954.5297714471817,1921.5174634456635,2721.9047640562057
-115.0,-241.20562136173248,-633.0084884166718,-220.0,4421.939415156841,1309.871280491352,2049.3384943008423,2890.545448720455
-653.4970009326935,-112.0,-353.4970009326935,-100.0,3363.661066234112,1818.2046528458595,1733.5480868816376,1987.4587282538414
-600.0,-614.0084884166718,-300.0,-109.57883489131927,3285.0963376164436,2221.262440085411,1654.1614563465118,2307.766896724701
-100.0,-290.0,-153.49700093269348,-102.17118310928345,2647.031221985817,1836.1042214035988,-149.82475864887238,2669.3647177815437
-100.0,-112.0,-121.54575395584106,-100.0,4798.961807966232,-119.26898854970932,1830.6014605760574,-108.0932235121727
-212.71671187877655,-115.50548934936523,-600.0,-600.0,5056.865943193436,688.1965997815132,434.8706859946251,2779.283767282963
-173.59572291374207,-142.0,-108.06009316444397,-133.00848841667175,4168.489696621895,967.5771503448486,1665.577290058136,2031.4435831308365
-100.0,-336.07334554195404,-300.0,-600.0,4350.556034684181,1493.3966792225838,1257.201413333416,1470.5186331868172
-600.0,-307.1307771205902,-510.0,-142.0,4408.281253218651,-115.30927437543869,1996.1000775694847,-109.0
-300.0,-600.0,-108.00848841667175,-600.0,4265.699458539486,2206.525657951832,1991.5823887586594,1123.808482825756
-100.0,-124.0,-155.0,-108.00848841667175,4304.321879029274,2778.9176073670387,-102.01638013124466,2981.6344066262245
-110.52497512102127,-142.0,-358.0,-100.0,2751.7412652373314,1184.2277901768684,1901.0551480054855,2511.1883776783943
-365.0,-626.5054893493652,-600.0,-100.0,2861.2203246951103,-112.7233162522316,1890.76309633255,2662.575272023678
-127.62542915344238,-600.0,-365.0,-308.235563993454,2688.545656323433,516.2311666607857,1980.940554022789,648.9245839118958
-300.0,-100.0,-100.0,-600.0,4772.49963927269,1543.8244220614433,1910.875229716301,1594.844767689705
-100.0,-142.0,-300.0,-142.0,5114.391668200493,1643.073258459568,2083.6152662038803,2196.9467449188232
-172.0,-510.0,-253.49700093269348,-127.20562136173248,2067.997072160244,1852.1692941784859,1656.7872875928879,2926.284597635269
-100.0,-340.0,-155.0,-132.49700093269348,4447.337469756603,1717.2233068346977,980.6784634590149,2988.617124736309
-300.0,-142.0,-348.5630922317505,-100.0,4187.305907309055,1941.2157555222511,2337.872615158558,2503.937477648258
-300.0,-600.0,-296.0,-111.07334554195404,2016.240613758564,1577.8907925486565,2979.996424674988,2632.53611266613
-100.0,-600.0,-600.0,-600.0,3326.7046914100647,1135.0708662867546,1722.632222533226,-108.52778899669647
-115.0,-69.02046066522598,-340.3945952653885,-146.69877469539642,4468.679963827133,1226.930584013462,1802.6685800552368,1882.4789630770683
-100.0,-300.0,-600.0,-100.0,2703.551692903042,1484.8741294145584,1657.2606564760208,2023.5953236818314
-365.0,-315.0,-553.4970009326935,-112.0,-180.39754569530487,1807.0198139548302,2260.090554833412,2329.1242483258247
-115.0,-290.0,-105.0,-353.4970009326935,4412.848841011524,1872.9414767622948,1974.561793267727,1929.5013914108276
-600.0,-600.0,-308.4970009326935,-100.0,1589.6102327108383,2534.410367488861,1510.7535837888718,1833.1105359196663
-300.0,-510.0,-249.97894608974457,-600.0,4281.283421695232,1499.2387689948082,1684.5184220075607,2061.3030737042427
-100.0,-600.0,-600.0,-290.0,3868.1480830311775,2068.171740233898,1366.6894668340683,-105.86510401964188
-113.04875302314758,-131.0,-155.0,-226.1677789092064,3204.1474402546883,1782.96836322546,1787.5854786634445,1983.8045708537102
-25.946035742759705,-131.0,-268.2056213617325,-131.97540748119354,1663.2981048226357,1086.755250632763,1299.162942826748,2058.755753159523
-100.0,-102.0,-200.0,-135.66030633449554,-147.5554095506668,1072.8206813931465,2102.5895161032677,2523.1804639697075
-624.1224300861359,-600.0,-300.0,-112.0,4618.315514743328,-129.70209497213364,1395.498265504837,1803.332601249218
-253.49700093269348,-600.0,-600.0,-100.0,3765.145689845085,2031.9836655855179,2327.439244925976,1838.2713706493378
-300.0,-510.0,-300.0,-181.50548934936523,3849.9958159923553,2280.011600136757,1667.8706263899803,1753.6398795247078
-210.51497131586075,-108.00848841667175,-600.0,-155.0,4765.526325941086,2138.521127164364,1847.9995563030243,2963.2668620944023
-200.0,-140.0,-313.4970009326935,-200.0,2591.9711413383484,2091.2013753056526,2238.3558826446533,2602.8478187918663
105.43623977899551,-133.07334554195404,-365.0,-104.56309223175049,2769.4466549158096,2013.1546855568886,1286.3115524053574,937.0550513863564
-300.0,-102.0,-300.0,-113.07334554195404,4698.411430180073,1293.1823288202286,1388.1088064312935,-109.0
-100.0,-600.0,-665.0,-100.0,3870.9082460403442,953.9574837684631,1569.081626176834,-101.97540748119354
-100.0,-140.0,-105.0,-344.4970009326935,2846.9060282707214,1837.410160779953,2202.6098621487617,-109.0
-600.0,-200.0,-583.0084884166718,-360.0,3196.3077459931374,2152.40178835392,2369.043186724186,2628.1985098719597
-85.40432077646255,-131.0,-176.32676124572754,-174.05724143981934,2572.254446208477,1839.4907110333443,1616.1007602214813,2251.655980527401
-300.0,-131.0,-600.0,-100.0,2939.146069586277,1447.3882161974907,1357.7625888586044,1919.9657836556435
-340.0,-521.5054893493652,-141.50548934936523,-150.0,3690.1360753774643,1607.8954436779022,2721.143504023552,1892.751138150692
-100.0,-600.0,-600.0,-155.0,2316.137060046196,1324.3446072936058,2085.616577208042,2782.217273235321
-600.0,-125.00848841667175,-600.0,-112.0,3167.764124453068,1925.6980792284012,1963.169485270977,1776.0963293910027
-9.491474509239197,-118.0,-142.0,-200.0,3458.7700654268265,1617.8794875741005,1636.7966105937958,1845.6720651388168
-553.4970009326935,-131.0,-537.2056213617325,-100.0,3383.818651139736,2160.655730366707,1321.0003587007523,-109.2588495016098
-196.91841006278992,-510.0,-327.0,-150.0,3360.5100234150887,-117.50108855962753,2353.67721837759,2689.175503909588
-653.4970009326935,-600.0,-155.0,-600.0,-106.7832293510437,2400.0731738209724,1424.995279788971,1498.7510399222374
-140.0,-600.0,-155.0,-112.20562136173248,4590.245400905609,1480.9158535003662,1803.3280744552612,-101.97540748119354
-340.0,-600.0,-169.61194932460785,-100.0,2821.4869298934937,1788.6329822540283,1506.2456524968147,2014.936849951744
-252.50548934936523,-665.0,-310.5630922317505,-376.0434731245041,4196.370241463184,1642.7146971225739,2479.8681622743607,2229.521056354046
-124.80765807628632,-340.0,-281.0355006456375,-115.0,2751.2880969643593,1531.0750777125359,1716.3768869638443,2579.8956404328346
-100.0,-152.07334554195404,-300.0,-268.2056213617325,3944.431710898876,1740.5276075005531,1625.2093132734299,1177.384630382061
-100.0,-300.0,-600.0,-600.0,4462.922340989113,-121.00588190555573,1918.2379376292229,-119.70954883098602
-127.0,-112.49700093269348,-120.0,-235.32676124572754,4565.816551268101,1493.3446395993233,1360.4344127774239,-117.32676124572754
-124.90855544805527,-102.0,-300.0,-100.0,3930.2451984882355,2298.2663492560387,1938.0245598554611,2679.4928077459335
-100.0,-600.0,-100.0,-360.0,4912.836744129658,2429.6056650280952,-112.81848704814911,-109.0
-300.0,-600.0,-600.0,-126.07334554195404,4431.82350063324,1740.3421339988708,1865.9698891043663,1959.2631722092628
-305.6254291534424,-600.0,-600.0,-146.0,4329.471829414368,1986.1273166537285,2013.887795329094,1919.9047818779945
-100.0,-530.4970009326935,-105.0,-537.2056213617325,-104.58109706640244,1988.9438368082047,1710.037568807602,2135.9509015083313
-100.0,-600.0,-600.0,-128.49700093269348,-203.94983381032944,-124.1418861746788,1621.8626220226288,-109.0
-300.0,-600.0,-600.0,-202.8127145767212,1826.1094955801964,1409.9035326838493,1945.1490650773048,2982.359124004841
-100.0,-115.0,-300.0,-131.0,3287.9390102028847,1241.7744878530502,1515.4755883812904,1980.229009091854
-553.4970009326935,-131.0,-616.5715806484222,-600.0,3468.7214900255203,1594.779143691063,1871.8662291765213,3084.5037066936493
-340.0,-620.0,-521.5054893493652,-300.0,3664.4804832339287,1347.3381593823433,2231.0644500255585,-119.30420130491257
-100.0,-221.50548934936523,-290.0,-620.0,2941.8299166560173,1709.1646422743797,-186.0005266070366,1907.2454921603203
-123.63421750068665,-100.0,-127.20562136173248,-117.0,3938.1735770106316,1550.172752380371,1932.7342816591263,1852.9330563545227
-100.0,-492.2238258123398,-300.0,-180.0,4385.657069146633,2029.1994872689247,2213.5246887803078,1092.1315659284592
-200.0,-106.0,-600.0,-100.0,3504.2815690636635,1879.988619506359,1519.8596752882004,2032.067378282547
-225.0,-600.0,-120.0,-600.0,3711.38245344162,1884.1225563287735,1621.7986441254616,2355.6105622649193
-100.0,-600.0,-600.0,-315.0,4656.4055861234665,2788.8202652931213,3000.409424841404,2416.27440738678
-200.0,-111.07334554195404,-600.0,-614.0084884166718,2570.913326561451,1411.627842605114,2146.072446167469,1815.3344330191612
-100.0,-388.50548934936523,-112.0,-102.33335971832275,4754.448780238628,1376.9348508119583,1801.3944581151009,1859.6765797138214
-100.0,-253.49700093269348,-111.07334554195404,-124.76871359348297,3896.5960688591003,2341.6168450713158,1783.6584643125534,2481.4308535456657
-100.0,-600.0,-115.0,-300.0,2472.4808331131935,2621.624845325947,1493.258333325386,2358.7284368276596
-382.065443277359,-510.0,-300.0,-131.0,4188.957282662392,1864.0174338817596,1659.878339767456,2950.4734196066856
-146.78791177272797,-150.0,-315.0,-106.46298801898956,4337.631483852863,-121.7253686785698,1607.9603310227394,1965.5020297765732
-100.0,-510.0,-633.0084884166718,-137.20562136173248,3650.240533232689,1467.6946815252304,1798.5511938333511,2564.4840192198753
-100.0,-131.0,-600.0,-100.0,2643.9504110217094,1336.381123661995,1413.955877006054,-101.97540748119354
-115.62542915344238,-290.0,-600.0,-171.20562136173248,2660.4335216879845,1383.6393076777458,1851.2846567630768,1313.65010535717
-100.0,-510.0,-300.0,-300.0,3509.7066138982773,2011.4577707648277,1808.8006594777107,2067.1131100058556
-100.0,-115.0,-600.0,-360.0,3703.471678674221,1339.0133209824562,1778.8065970540047,1671.6874024868011
-115.62542915344238,-510.0,-117.0,-117.0,3431.9697946310043,1467.301758825779,-125.53082937002182,2059.782306134701
-147.06858158111572,-112.0,-600.0,-131.0,4515.935740530491,-143.80716961622238,3033.9893651008606,3025.179385781288
-300.0,-290.0,-159.18102884292603,-100.0,2156.7563949227333,1482.1924304366112,2388.2158510684967,2522.6808948516846
-48.51671755313873,-600.0,-176.32676124572754,-216.97540748119354,3171.4018908143044,-129.08335787057877,-109.19878208637238,-125.8541973233223
-100.0,-340.0,-123.00848841667175,-114.9838958978653,3710.8447316884995,1165.7288429141045,-125.35035902261734,2631.589099109173
-100.0,-254.28223550319672,-120.0,-117.0,-130.71444487571716,1352.844198346138,2066.3339025378227,-114.9770839214325
-100.0,-510.0,-300.0,-100.0,4396.709191799164,1075.0142632126808,-115.26745158433914,2316.2185981869698
-100.0,-510.0,-169.0818339586258,-665.0,2553.983662545681,1461.6796080470085,1114.0229434370995,2695.7873263955116
-353.8076580762863,-131.0,-165.0,-360.0,2579.232805609703,-102.11342525482178,1983.801597237587,2261.855221569538
-340.0,-510.0,-300.0,-254.81250429153442,4009.787784576416,1350.9180898070335,1478.895180940628,2068.8581609129906
-327.0,-300.0,-148.0,-155.0,-106.58589553833008,-114.51461893320084,2014.2935832738876,-121.77547365427017
-100.0,-600.0,-633.0084884166718,-537.2056213617325,2542.8950533866882,1325.173026561737,1326.1434870362282,2059.69766664505
-69.81562983989716,-510.0,-600.0,-600.0,4890.128536939621,1693.9089971780777,1654.0856128335,2380.091196835041
-553.4970009326935,-119.15773451328278,-300.0,-491.4591584801674,4443.122195720673,1849.4779291749,1878.955998659134,2306.6300656199455
-217.57883489131927,-487.1577345132828,-176.49700093269348,-600.0,5032.234487712383,-113.32226169109344,2228.4035444259644,-109.0
-534.3267612457275,-131.0,-600.0,-300.0,3763.519881427288,2139.0464583039284,2103.557846903801,2457.574855208397
-135.49700093269348,-600.0,-120.0,-200.0,4116.96467602253,1237.2627251148224,1695.46199208498,-109.0
-670.0,-600.0,-188.0,-114.0,2691.412624180317,1499.1739625930786,1736.4971857070923,3043.659743666649
-237.20562136173248,-348.7900574207306,-333.00848841667175,-111.0,2833.7435724139214,2142.6400197148323,2129.916441500187,1469.612803041935
-182.8127145767212,-131.0,-315.0,-115.0,3386.3892837762833,2713.415189743042,-124.67671704292297,2992.1702923178673
-100.0,-105.0,-600.0,-300.0,2914.907401740551,1024.9498296380043,2007.1373489499092,2231.0943233966827
-116.57158064842224,-600.0,-111.07334554195404,-100.0,4366.900341272354,1387.6224752664566,1560.2078323364258,-150.8905897140503
-100.0,-510.0,-100.0,-100.92233324050903,4176.65313243866,1630.3234585523605,2491.1475118994713,-101.97540748119354
-315.0,-140.0,-120.0,-300.0,-115.87111896276474,2088.820053219795,2228.249169886112,3200.4400394558907
-159.3695279955864,-277.2056213617325,-364.00848841667175,-600.0,3232.335167527199,1823.0487879514694,1719.2216007113457,-112.22843158245087
-200.0,-131.0,-600.0,-300.0,4625.605242490768,1441.0288347005844,1181.346842944622,-101.97540748119354
-140.67418217658997,-131.0,-127.0,-100.0,4628.433413505554,1339.3956519961357,-137.693196952343,-101.97540748119354
-600.0,-340.0,-300.0,-300.0,4895.4028777480125,2330.529718875885,1453.3405445218086,2257.3368926644325
-253.49700093269348,-305.6254291534424,-665.0,-600.0,2017.1931245326996,1675.6593614816666,1249.346819639206,1310.596640586853
-300.0,-142.0,-111.07334554195404,-100.0,4808.5176938176155,-116.60565400123596,1958.701546907425,-101.03927475214005
-300.0,-112.0,-600.0,-600.0,2164.098802089691,2024.0819600224495,1384.5436718463898,2906.675002515316
-166.44718623161316,-600.0,-310.5630922317505,-600.0,4678.807108581066,-109.89184498786926,1287.206256210804,2027.4336706399918
-300.0,-131.0,-653.4970009326935,-300.0,4237.5304980278015,-101.18273288011551,1813.8263304829597,2098.6271275281906
-100.0,-111.0,-300.0,-111.0,4188.119507551193,-108.6386941075325,2337.5786761045456,3111.1730496883392
-59.14100682735443,-311.07334554195404,-600.0,-665.0,4311.693613946438,3007.2049065828323,2315.0899987220764,2306.6712357997894
-100.0,-600.0,-379.0818339586258,-600.0,5137.743008315563,-129.0294035077095,2160.961486518383,-109.0
-105.0326401591301,-600.0,-365.0,-101.32676124572754,4643.399809539318,1694.9080749750137,1595.662823498249,2517.112122654915
-100.0,-131.0,-633.0084884166718,-620.0,4456.889671444893,945.3251247406006,2447.8665736317635,-113.91457098722458
-100.0,-290.0,-300.0,-600.0,3072.841338276863,1900.9866993427277,1172.9955143928528,-122.51463901996613
-35.18217545747757,-336.07334554195404,-139.20562136173248,-131.0,2537.7988948225975,1927.2860777974129,2299.533711850643,1875.339376270771
-360.0,-477.2056213617325,-160.47240841388702,-111.0,-102.24314540624619,1221.952669262886,2464.13416659832,2363.4355999827385
-327.0,-458.4808968305588,-665.0,-665.0,3880.6786383390427,2471.8311695456505,2262.9660304784775,2390.2997376918793
-100.0,-510.0,-600.0,-321.50548934936523,4365.863513350487,935.4554018974304,2049.4901072382927,-110.68342763185501
-100.0,-300.0,-124.4067052602768,-105.0,4495.2164197564125,1758.3742544651031,1909.2543966174126,2220.0017489790916
-171.34059977531433,-142.0,-150.0,-600.0,4141.432144701481,2040.2984407544136,1988.9743691682816,1779.722185254097
-359.6416175365448,-131.0,-600.0,-180.0,2291.564942598343,1957.5746385455132,-110.32551139593124,2198.154379963875
-100.0,-131.0,-300.0,-600.0,4188.664714515209,2654.1717230677605,979.9937779307365,2734.972575366497
-100.0,-510.0,-165.0,-100.0,2747.966991007328,1819.5278989076614,2278.9937163591385,1919.2093294262886
-105.0,-340.0,-114.0,-524.1224300861359,2894.227098286152,1941.256550848484,1514.3060853481293,2675.033245444298
-171.0,-338.75316751003265,-104.72871732711792,-679.0818339586258,2561.5676034092903,1122.0765658020973,2273.545082449913,-101.97540748119354
