random,PPO after,AC after,VPG after,baseline
-131.0,382.5855333209038,-118.02920424938202,-69.76262551546097,-102.75202876329422
-600.0,554.3053935170174,-122.67148047685623,-71.98125773668289,-102.75202876329422
-100.0,558.442852795124,-104.8689392209053,-63.864950597286224,-109.82408022880554
-100.0,711.2636541128159,-104.8689392209053,-64.65329629182816,-129.48413890600204
-600.0,673.0023739337921,-103.75202876329422,-74.0692428946495,-134.68680918216705
-134.58099085092545,-105.70888614654541,-130.26721668243408,-67.65827119350433,-124.05200695991516
-360.0,419.1178810596466,-117.73823410272598,-88.49961769580841,-113.26825952529907
-360.0,440.0541852712631,-105.44993007183075,-73.97646915912628,-166.80262678861618
-100.0,512.9635519981384,443.46119982004166,-65.90537685155869,-116.92396795749664
-121.58099085092545,677.827046751976,-101.46247667074203,-110.0,-102.75202876329422
-150.0,-111.0,-103.59049046039581,-66.88989210128784,-102.75202876329422
-300.0,514.9817314147949,225.17348992824554,-74.9862848520279,-115.39469683170319
-117.0,563.4386327266693,-133.1324143409729,-71.03618681430817,-113.26825952529907
-105.90914702415466,671.4646065235138,-128.20150589942932,-59.891873717308044,-153.6741778254509
-300.0,662.8802993893623,-114.26751667261124,-64.70571434497833,-130.48376923799515
-142.0,600.0223569273949,-116.22630751132965,-69.60701286792755,-105.38933074474335
-100.0,541.2280376553535,772.452545106411,-73.60030317306519,-103.1323481798172
-600.0,588.2994176745415,1138.0686050057411,-100.0,-105.78374743461609
-142.0,434.9867740869522,968.2347612380981,-69.17060339450836,-113.53577619791031
-124.58099085092545,558.9821311235428,1302.6566411852837,-46.34038549661636,-130.48376923799515
-300.0,419.58352357149124,-103.37563681602478,-78.27772414684296,-100.34373897314072
-600.0,486.4233484864235,-101.0647600889206,-65.65673744678497,-130.48376923799515
-180.0,398.1645454764366,1022.9508131742477,-75.25799691677094,-125.82109302282333
-118.0,619.6094222664833,-120.80801498889923,-48.614141285419464,-109.72597259283066
-603.0,720.989609181881,-105.8689392209053,-64.24810248613358,-101.52477556467056
-600.0,400.40562534332275,-100.2016259431839,-68.94427800178528,-101.3352318406105
-110.0,453.39458322525024,-105.8689392209053,-76.29453903436661,-139.5262857079506
-103.0,552.2707480788231,-103.60650509595871,-69.41777604818344,-125.01057595014572
-303.0,409.70891720056534,-107.27734988927841,-82.43795609474182,-111.96131354570389
-604.5809908509254,545.8356261253357,-124.0893525481224,-91.05268561840057,-138.96723848581314
-171.0,447.8847106099129,-137.26751667261124,-100.0,-117.16891741752625
-316.3373237848282,578.932638168335,983.152355492115,-79.1115837097168,-141.0
-303.0,357.23716801404953,-101.38496398925781,-72.56882870197296,-102.75202876329422
-160.15898990631104,676.3531391620636,-100.26825952529907,-70.48139649629593,-140.483412027359
-100.0,494.4392463564873,-116.14022052288055,-78.49550259113312,-111.9024184346199
-136.0,419.2093273997307,-105.02259892225266,-82.4919673204422,-106.65268665552139
-318.2944081425667,688.3406857848167,-127.53876346349716,-66.78324657678604,-144.0893525481224
-620.0,425.6593369245529,448.45761877298355,-59.97985243797302,-108.33102196455002
-179.10081297159195,434.8238177895546,-137.75202876329422,-100.0,-113.26825952529907
-600.0,630.2279781103134,-107.91060906648636,-71.36715912818909,-119.76269721984863
-100.0,425.5357932448387,-116.84925037622452,-84.69187659025192,-102.75202876329422
-117.0,549.3096972107887,-103.78261679410934,-62.756729662418365,-113.84701055288315
-157.0,647.5384413003922,-104.6239897608757,-77.34485477209091,-106.93554490804672
-618.0,408.5950549840927,-111.40106225013733,-72.20113110542297,-130.48376923799515
-300.0,469.77991676330566,395.4139053225517,-62.79357469081879,-113.26825952529907
-131.0,451.6709346175194,-117.84925037622452,-100.0,-102.75202876329422
-157.0,552.0399662256241,-100.20037525892258,-74.11226910352707,-108.46091490983963
-530.788528084755,577.9729984998703,-103.6329978108406,-70.95388782024384,-102.91065049171448
-109.58099085092545,499.30393874645233,-137.0,-83.05193322896957,-110.483469247818
-152.7305755019188,449.5572317838669,-141.95365470647812,-73.25365632772446,-109.38442713022232
-303.0,691.1902746558189,1468.857408106327,-59.46289765834808,-102.94099068641663
-303.0,568.2940008640289,-102.75202876329422,-65.719209253788,-110.483469247818
-113.0,478.45106971263885,-110.26544970273972,-70.98282706737518,-102.75202876329422
-110.0,721.1083514094353,-105.44993007183075,-69.35681748390198,-113.26825952529907
-100.0,584.5364136695862,-137.0,-71.44504606723785,-125.76625919342041
-117.0,455.85884553194046,-100.74990826845169,-76.50853723287582,-102.75202876329422
-618.0,499.92451041936874,1277.9834958314896,-81.40619379281998,-109.48383891582489
-600.0,514.2782669663429,-124.01039916276932,-69.555428981781,-108.51160728931427
-140.0,627.769706428051,-108.47014224529266,-69.35036909580231,-102.75202876329422
-171.0,800.5557889342308,-133.9661608338356,-73.45942348241806,-109.6239897608757
-117.0,445.7552977800369,-142.83812183141708,-70.92758750915527,-113.53577619791031
-118.0,392.03420317173004,-118.72249376773834,-67.35361498594284,-102.75202876329422
-249.48376923799515,517.6500555276871,-106.483469247818,-70.00897771120071,-116.2887008190155
-618.0,484.2257254719734,-105.8689392209053,-100.0,-108.60558331012726
-157.0,602.6145308017731,-104.19746351242065,-54.825008034706116,-102.75202876329422
-363.0,599.0447797179222,-211.67917025089264,-81.71003258228302,-121.18299543857574
-100.0,513.5164769291878,1562.905492901802,-69.03462260961533,-121.29887998104095
-600.0,760.6909602284431,-120.04190576076508,-80.31022155284882,-104.30956584215164
-193.2016259431839,520.6886295676231,-103.75202876329422,-78.7557623386383,-130.48376923799515
-300.0,436.1592306494713,-114.40090769529343,-100.0,-122.47754430770874
-600.0,460.0090334415436,-140.82944631576538,-58.92877018451691,-110.483469247818
-101.0,597.6176598072052,-112.60558331012726,-72.57695019245148,-124.05200695991516
-600.0,602.4167154431343,-103.53185909986496,-73.19626289606094,-102.75202876329422
-112.0,583.904976785183,-103.76190108060837,-71.1828442811966,-111.27012413740158
-113.0799731016159,406.6892787218094,1446.5018131136894,-79.56032973527908,-102.69604122638702
-117.0,592.1336020231247,-136.04693055152893,-80.46934294700623,-105.38933074474335
-218.29440814256668,456.0431216955185,-122.48164874315262,-68.65207278728485,-102.75202876329422
-148.69275403022766,417.4454661011696,-103.68509519100189,-71.26800954341888,-136.8730999827385
-148.15898990631104,240.89973521232605,-124.82944631576538,-86.95596194267273,-121.71059775352478
-340.0,482.899841606617,275.91210275888443,-69.09364360570908,-101.7682237625122
-100.0,532.3095913529396,-107.26020497083664,-73.76831328868866,-121.15092438459396
-118.0,540.0080234408379,-690.9703215956688,-68.97840142250061,-101.09331327676773
-265.31001603603363,633.1181908845901,-125.3184163570404,-76.72615450620651,-127.69897896051407
-103.0,517.5463491678238,-117.68527513742447,-70.79970455169678,-108.84914028644562
-300.0,370.77786511182785,-115.03336501121521,-69.09726792573929,-115.99349623918533
-300.0,566.1417427659035,-120.53894972801208,-75.37578779459,-102.75202876329422
-618.0,-419.0839327573776,-128.0,-61.690973699092865,-138.46020925045013
-620.0,554.2486385703087,783.1495913267136,-65.36378371715546,-121.38709354400635
-300.0,545.6274613142014,-121.96131354570389,-82.71663266420364,-102.75202876329422
-118.0,735.0736905932426,-132.8346237540245,-68.40837502479553,-113.26825952529907
-300.0,526.9571997523308,-113.94667345285416,-77.18884998559952,-117.16891741752625
-100.0,506.5923124551773,-137.75202876329422,-65.90091866254807,-140.2815318107605
-428.2944081425667,511.0708444714546,1441.978649199009,-81.0071359872818,-121.29887998104095
-634.8719609975815,422.9715827703476,-100.10533601045609,-67.54598009586334,-121.75494879484177
-303.0,442.7037850022316,754.2957245707512,-69.72592884302139,-134.68680918216705
-340.0,603.7370486855507,-103.75202876329422,-70.95058733224869,-112.20626300573349
-101.95856899023056,497.61538821458817,-112.7158631682396,-69.25010293722153,-119.95803093910217
-103.0,601.221133172512,-129.07616686820984,-63.78080129623413,-102.75202876329422
-125.0,464.19020318984985,1362.2769640088081,-74.53583949804306,-133.40786510705948
-600.0,399.14234858751297,-102.72249376773834,-72.7321445941925,-112.47650146484375
-300.0,610.1166857481003,-105.97930753231049,-75.7559432387352,-144.0893525481224
-191.0,620.410718023777,-128.20150589942932,-100.0,-136.8730999827385
-360.0,554.3927817940712,-110.05200695991516,-77.82839584350586,-123.6810627579689
-635.2016259431839,535.737988948822,-104.91926538944244,-73.17653959989548,-108.60558331012726
-623.7399807572365,608.0149574279785,-106.44047743082047,-78.19937765598297,-113.26825952529907
-100.0,858.1494855284691,541.9865914583206,-84.44371366500854,-141.0
-300.0,607.928835272789,-105.8689392209053,-76.65078544616699,-121.26721668243408
-100.0,502.3316465616226,782.6317766308784,-77.40206402540207,-122.98146891593933
-300.0,369.1242416501045,-125.85431259870529,-78.04898297786713,-109.82408022880554
-600.0,465.30312544107437,1358.6858082413673,-49.852272391319275,-130.48376923799515
-300.0,676.8918079733849,-103.74090021848679,-66.68502324819565,-102.96604228019714
-289.15898990631104,575.9537154436111,-121.26751667261124,-54.231278479099274,-102.75202876329422
-104.0,436.72598028182983,-119.70833832025528,-73.14726328849792,-112.20626300573349
-200.0,606.7809284925461,-137.0,-70.14778184890747,-144.0893525481224
-117.0,641.0483906269073,1663.3735330700874,-74.15183782577515,-106.59963685274124
-101.15898990631104,540.5540971159935,558.1301723718643,-95.08868652582169,-110.66676467657089
-100.0,642.7518461942673,1264.1727827191353,-59.64664727449417,-109.55027115345001
-100.0,428.88231498003006,-109.40417164564133,-77.93973308801651,-113.26825952529907
-116.58099085092545,537.1210798025131,-115.06446009874344,-74.27043092250824,-113.26825952529907
-117.05200695991516,634.3679519891739,480.80392467975616,-64.77477467060089,-115.8048512339592
-600.0,602.3889335393906,-115.138378739357,-75.51935577392578,-102.75202876329422
-150.0,623.0129845142365,-106.33301961421967,-83.65620601177216,-102.75202876329422
-358.0,675.5426480174065,1536.414160311222,-86.30685114860535,-118.42443317174911
-300.0,495.8964368700981,-113.74990826845169,-77.26118397712708,-113.26825952529907
-148.15898990631104,760.7931852340698,-105.95153421163559,-64.55828529596329,-119.79303508996964
-620.0,600.8125203847885,-103.91831463575363,-78.1702892780304,-105.78374743461609
-300.0,379.89927220344543,-141.88794088363647,-67.0255833864212,-128.07547944784164
-390.2682595252991,504.72814786434174,-109.85718554258347,-69.18341934680939,-144.0893525481224
-125.15898990631104,580.5661007761955,-137.75202876329422,-77.75029569864273,-102.75202876329422
-357.0,601.4207811355591,-115.93770349025726,-70.197534263134,-141.0
-290.0,640.6073014736176,-116.97714567184448,-77.56313532590866,-105.65305632352829
-153.0,452.15467047691345,-109.26825952529907,-62.14213812351227,-125.87780356407166
-518.2944081425667,213.17608827352524,883.6355016231537,-78.66897416114807,-118.39820516109467
-171.0,244.66182500123978,1609.2604716420174,-66.70195585489273,-109.42147272825241
-600.0,465.1456853747368,-107.1677867770195,-67.80961483716965,-118.28872829675674
-333.2944081425667,735.0445336103439,-104.04190576076508,-74.62615811824799,-119.85348224639893
-150.0,674.9738094210625,1561.2166471481323,-70.32067781686783,-104.90524244308472
-159.87196099758148,499.8748366832733,-106.33301961421967,-75.87364512681961,-121.71059775352478
-112.0,490.39492750167847,-118.58087885379791,-67.34789544343948,-114.09196001291275
-114.0,480.45270895957947,-113.218106508255,-72.20421713590622,-102.75202876329422
-125.0,649.88438975811,-108.46988546848297,-100.0,-109.236761033535
-318.0,271.4673119187355,-113.70206207036972,-50.76974332332611,-102.75202876329422
-100.0,572.6360990405083,-137.18299543857574,-76.77535033226013,-130.34092915058136
-363.0,510.1209051012993,-100.26825952529907,-72.71718686819077,-138.96723848581314
-150.0,463.3961965441704,972.9556396603584,-67.59022003412247,-112.20626300573349
-117.0,527.6118577122688,-126.98863625526428,-67.85511517524719,-108.60558331012726
-308.2944081425667,410.74100494384766,-503.80720925331116,-76.78807866573334,-144.0893525481224
-603.0,595.0547409653664,-132.8336775302887,-80.1638154387474,-113.26825952529907
-300.0,520.6208203434944,-109.26825952529907,-72.79841643571854,-105.94137167930603
-100.0,549.5083403587341,-118.40507107973099,-68.82109415531158,-129.35781699419022
-565.3100160360336,557.3578215241432,-118.72249376773834,-60.753370106220245,-108.46091490983963
-100.0,452.6820783019066,-104.8689392209053,-74.99127942323685,-113.26825952529907
-107.30243891477585,617.977078795433,-116.1202861070633,-75.14712476730347,-120.14022052288055
-112.0,813.0808693170547,-109.26825952529907,-69.13166296482086,-102.75202876329422
-600.0,589.3315499424934,-129.8954603075981,-55.71188944578171,-113.26825952529907
-116.58099085092545,536.9495225548744,-129.4815957546234,-78.5138407945633,-106.65268665552139
-639.0,767.5731872320175,-128.5839861035347,-67.6014489531517,-135.26795995235443
-147.0,521.2249038815498,-103.18167054653168,-51.025273621082306,-106.65268665552139
-108.13412976264954,385.2113379240036,-103.25363290309906,-67.06358432769775,-130.4553800225258
-126.58099085092545,556.6664269566536,-114.55813652276993,-63.16666257381439,-107.70888614654541
-300.0,487.8705968260765,-124.0893525481224,-72.94066482782364,-101.75239843130112
-300.0,469.05672335624695,-125.0023198723793,-75.49875152111053,-134.5138937830925
-145.0,569.6790717840195,-554.4529518485069,-69.77331364154816,-113.26825952529907
-157.0,498.77803045511246,-515.0520069599152,-76.02025705575943,-129.3823601603508
-200.0,456.57097536325455,-101.0647600889206,-54.54055494070053,-113.26825952529907
