random,PPO after,AC after,VPG after,baseline
-547.9433465003967,5341.664943635464,5579.182689905167,4838.049155056477,4771.174861252308
-502.00358629226685,5127.488278448582,4475.663527369499,3953.66657602787,5339.927264869213
-341.8523941040039,5804.9352278113365,4547.501242697239,5396.82046854496,4664.901385962963
-159.1570419073105,5937.29397636652,4656.043067097664,4381.565783441067,5465.944107413292
-171.0,2854.1013610959053,3597.716312944889,4503.51915371418,5004.719293355942
-157.0,4911.41600471735,5237.9441912174225,4130.948056817055,6575.672566950321
-115.73850846290588,5557.481477797031,5130.650085926056,5134.382354617119,5079.34801030159
-136.64442896842957,5229.954362630844,4394.013415336609,5164.675367176533,4759.3734993338585
-480.6755133867264,6085.656431257725,4571.454226732254,4991.747124314308,5341.915889322758
-110.3383115530014,5448.0509397387505,4674.015445828438,4692.133787155151,5663.418116688728
-340.0,5269.228143751621,4872.358927249908,4853.917995393276,5591.180553555489
-181.0,5672.689878165722,5197.621353268623,4197.6832874417305,4788.880456984043
-17.056266963481903,5605.470091700554,4985.549640715122,5616.758743822575,4447.298899233341
-125.98129665851593,5538.288637161255,4443.910403311253,5055.603890776634,5431.224781036377
-300.0,5399.404939055443,4668.443988978863,4412.423939585686,5529.55602145195
-360.0,4556.1824253201485,4980.300369262695,4684.358367502689,6158.46003061533
-620.0,5358.951719403267,4191.898025453091,5098.2408233881,4947.840560734272
-510.0,5292.79053235054,4433.881615102291,4759.652995407581,4841.033914864063
-360.0,5719.052221417427,4909.756288945675,4596.405184745789,5652.860095798969
-600.0,5552.424753367901,4169.21970719099,4066.875154197216,5293.577504277229
-100.0,5309.161950707436,5012.4739510416985,5476.059396982193,5473.097611963749
-124.31118321418762,5648.230974376202,4124.539685368538,4569.237676680088,5971.420973300934
-100.0,5558.730505943298,5551.609925329685,4997.914000451565,6048.180879235268
-100.0,5386.486043274403,4923.048962771893,4566.594209432602,4614.3891352415085
-100.0,5626.280015707016,4537.532943844795,4924.273579180241,5950.099188685417
-100.0,4699.726383388042,4309.176170766354,5060.715335547924,6543.792005240917
-180.0,5013.024604380131,4868.2356568574905,3975.2292681336403,5717.75086838007
-243.0,5037.026038110256,4488.630262494087,5562.438601911068,4278.3505801558495
-123.68637001514435,5209.089513063431,4253.400973021984,4126.069905102253,5591.992511868477
-166.2939590215683,5346.823993980885,5074.909765005112,4872.686462938786,5512.412446677685
-300.0,5177.688571691513,4993.078092575073,4360.600998878479,4835.72719091177
-100.0,5681.685349166393,5253.35796046257,5281.555074632168,4581.090093493462
-303.5061480998993,5310.044550776482,4994.71078145504,4471.664600074291,5613.397301375866
-224.0,5987.027180612087,4679.486683607101,5070.266010940075,5282.747080683708
-600.0,5329.377839803696,4666.517442584038,4922.215024352074,5210.47917586565
-319.1473687887192,5633.731028556824,4521.745707809925,4216.87917226553,5371.859640598297
-300.0,5321.128424584866,4079.912154316902,5212.058776021004,4658.2389088869095
-239.81401920318604,5559.45172560215,4454.5055930018425,5042.414433062077,5081.489191293716
-106.0,4769.435788869858,4876.394145607948,4952.826467812061,4544.1267394423485
-600.0,5436.183523237705,4384.030444025993,4958.498493432999,5718.291720211506
-525.0035862922668,5551.178123474121,4972.036441087723,5218.421234369278,4425.131285011768
-300.0,5053.016174197197,5112.947090983391,3910.0409023165703,5433.673316657543
-356.6478246450424,5714.523190498352,4862.085213243961,4820.571878731251,5109.89772605896
-340.0,5630.010632932186,4747.751984596252,4183.8152394890785,5448.17490530014
-100.0,5673.47514718771,3967.4257507920265,4098.686105251312,5524.068054556847
-343.0,5081.049225866795,4250.254660844803,4500.718379616737,4526.353182673454
-147.16166377067566,4375.749216139317,4828.029300332069,4521.45621830225,6027.894457936287
-384.77580165863037,5389.906167685986,4870.9423813819885,4564.647323191166,4420.187975287437
-300.0,5774.0118327736855,4702.028708398342,5826.222356200218,5257.91135853529
-600.0,5015.998486816883,4900.215549647808,4070.8277376294136,4877.29680866003
-270.80086266994476,5483.092399060726,5053.4785836339,4417.576857209206,6307.6715905070305
-100.0,3896.8564413785934,5628.635730564594,5075.673733949661,5132.413019180298
-214.64442896842957,5523.243706226349,4478.781423568726,4099.00370490551,4269.344319522381
-115.52696776390076,4697.850854039192,4236.648261666298,4681.505932569504,5555.556744158268
-228.68219196796417,5468.890393972397,4632.33894777298,5725.376724123955,5021.390847682953
-200.0,5299.403445541859,5045.387183904648,4474.301026582718,4621.89348834753
-131.0,5211.651799380779,4759.663371920586,4600.114715337753,5586.02847212553
-200.0,5401.477328956127,4691.959014594555,5415.0254293084145,5063.731199204922
-121.0,5551.43139988184,5145.28322404623,5387.104715704918,5261.380404353142
-100.0,5101.015094161034,5420.534421205521,4828.098580479622,6609.904497683048
-600.0,6026.121095895767,4642.372264683247,4817.928891837597,5814.830250382423
-643.0,5576.526487350464,4225.636629700661,3963.2598021030426,4628.440358817577
-150.0,5564.88809221983,4965.819902539253,5242.231775581837,5740.605038702488
-510.0,5586.231211185455,4734.994811534882,4200.739958226681,6020.400661587715
-100.0,5311.122242331505,4834.776585936546,4642.572893202305,5255.70373237133
-463.4022545814514,5178.025643765926,5210.595957100391,4620.397998273373,4784.210772037506
-150.0,4467.677467346191,4907.691128909588,4805.069430053234,5695.1674845814705
-100.0,5143.738139808178,5157.347833931446,4014.064766705036,6194.402812004089
-600.0,5637.517112493515,4710.813449382782,4809.559649646282,5578.68742531538
-300.0,5729.55794608593,4586.365795552731,4395.57244092226,4710.87114071846
-157.0,5584.882399559021,4940.12675011158,5282.150161206722,4900.478481531143
-600.0,5465.460074007511,5305.30100530386,5205.153056740761,4096.274931609631
-600.0,5399.79143589735,4395.104711353779,4511.298653006554,5076.659463703632
-563.5061480998993,5632.731174528599,4171.43182271719,4696.509980022907,5717.334848642349
-300.0,4843.519133508205,4685.181549966335,5034.844226360321,4705.88095420599
-133.0,5665.858340144157,4674.4116869568825,5178.845541715622,5486.027580559254
-100.0,5348.595859467983,5535.2470254302025,4672.641102850437,5975.914246499538
-100.0,3282.939121425152,4307.20494055748,4806.112981796265,5870.841708064079
-342.00358629226685,5143.315605401993,4220.217498064041,5223.606958985329,5244.853041768074
-600.0,5026.596687912941,4945.7398825883865,4964.389589309692,5253.345952928066
-147.3012363910675,6039.468659281731,4648.321892619133,4893.616856396198,5646.507336854935
-339.81401920318604,5649.134489476681,4872.918520629406,4249.876221656799,5519.796946525574
-300.0,5314.052202999592,4797.104233384132,4845.28717905283,5969.489570379257
-125.24120372533798,-120.3690213561058,4507.03694164753,4607.272432982922,5095.15438503027
-213.42336773872375,5787.854621052742,4720.83979010582,4216.769590497017,5442.768248856068
-620.0,5553.720519423485,4789.298414826393,5018.0991563797,5389.475162625313
-300.0,5966.7561529278755,4873.307696163654,5227.983381450176,5112.972102999687
-171.0,5751.009546101093,3929.6544468402863,3970.46251642704,5870.771140694618
-106.41520488262177,5664.981882989407,4702.482398509979,4797.488209426403,5433.872153818607
-142.0,5570.376638948917,4687.6733030080795,4694.138970851898,5722.030187547207
-109.99324059486389,3278.5864382386208,4037.113164782524,5267.3193526268005,5555.51844638586
-135.0,5055.627578318119,4345.041880488396,4833.3571927547455,5920.535278856754
-600.0,5075.015247225761,4912.14792406559,4256.179592192173,4794.572315871716
-200.0,5643.245533168316,5309.315508246422,4959.33186095953,5581.578212141991
-112.0,4892.240487337112,4672.608455717564,5005.425156950951,5814.727610528469
-600.0,5486.019135713577,4898.380216538906,4887.154739379883,5813.897560119629
-157.46745944023132,5182.788305461407,4233.081071197987,5048.713320493698,5018.311918795109
-100.0,5291.701919972897,3448.0645021796227,4646.068438887596,5942.868099451065
-256.2755851149559,5130.152213573456,4544.291866779327,4932.215202689171,4690.131550312042
-600.0,4792.791122853756,4843.757434487343,4749.584944665432,5932.926773369312
-142.0,4812.15903955698,4869.953137814999,5056.644235432148,5101.383919835091
-121.0,5753.362668156624,4211.05423271656,4228.289635062218,5220.7954169511795
-131.0,4841.696558833122,5497.007705152035,3905.7850117087364,6024.57892459631
-135.65031945705414,5386.538897573948,4482.536204993725,5651.302155554295,4832.908856272697
-442.3111832141876,5245.134631216526,4820.650406360626,4655.56074821949,5412.796810746193
-242.00358629226685,5131.389543414116,4875.852240204811,4971.519706308842,6193.126279592514
-100.0,5207.908049941063,4271.285832822323,4255.5975975990295,5696.412692666054
-300.0,4694.012855887413,4329.473650872707,5676.22989231348,5648.309989094734
-331.0,5736.401020586491,5422.758576154709,4641.89078360796,4887.215246140957
-100.0,5453.577990889549,5508.004701495171,5866.64799952507,5237.3166689276695
-147.3107281923294,5428.222214758396,5192.045272707939,5491.204405784607,5416.893818676472
-529.520855307579,5684.782478094101,4375.375326752663,4976.093982756138,5569.49916434288
-131.32892513275146,5308.180392980576,5077.339470624924,4183.169218301773,6527.970800995827
-100.0,5232.2941126823425,4422.71281260252,4382.597172141075,5459.6059265732765
-111.89610648155212,5102.889086425304,3963.982789158821,4866.931333780289,5509.511807143688
-360.0,3076.5953310132027,4381.902817428112,4703.262567341328,5393.016988098621
-100.0,5512.105292499065,5195.93279838562,4386.766425669193,4676.096011221409
-149.33054149150848,4906.929446518421,4916.898191988468,4965.01793551445,5266.956106126308
-600.0,5636.621856272221,4892.746407151222,5102.058029353619,5590.817520737648
-100.0,5351.983300447464,4692.545374572277,5550.492156684399,6038.77049612999
-217.3795235157013,3854.4640938043594,3980.9708636403084,4729.777053236961,5136.272067427635
-509.8961064815521,5316.631274461746,5079.500782191753,3777.226374268532,5189.976454734802
-105.71884977817535,5660.345755517483,4553.6421874165535,4553.319757461548,5782.369377374649
-100.0,5668.540574848652,5013.845615565777,4571.398818850517,5339.38148444891
-171.0,5814.660930156708,4402.998948395252,5450.292872905731,5046.639548122883
-129.18995642662048,5892.0209304094315,5255.4129918813705,4840.146054685116,5865.233756363392
-350.41424679756165,3469.992380619049,4808.28090441227,5091.619686961174,5641.673704266548
-457.94334650039673,5481.58865904808,4910.506533503532,5050.2097217440605,5240.1871218681335
-139.62715482711792,5735.756299674511,5427.288100302219,4870.558196485043,5427.152599036694
-46.66198140382767,4854.0027349591255,4651.6460700035095,4723.144046545029,5290.122055530548
-313.95979803800583,5490.189897954464,4961.047274470329,5568.653596937656,5260.316419780254
-133.0,5231.739878773689,4907.700693309307,4138.947970867157,4715.543838918209
-114.81401920318604,5684.344745516777,4005.611756324768,4470.341051638126,5019.295252203941
-539.814019203186,5411.344448745251,5012.833588838577,4673.7025055885315,5301.457625389099
-150.0,4847.4215921759605,4137.192964315414,5051.323717653751,5632.72014939785
-100.0,3492.100660800934,4810.964670240879,4194.750876426697,6456.703514754772
-600.0,5986.386921465397,4744.606559872627,4578.29913431406,5021.71353417635
-140.0,5959.036778986454,3900.676154911518,4602.236985146999,5274.386237859726
-100.0,5882.473487496376,4437.031336426735,4293.796533584595,5166.888123929501
-100.0,4844.733441889286,4845.041864693165,4433.180730581284,5245.805006027222
-300.0,4975.566172242165,4545.276624917984,4778.590002954006,5379.885487854481
-112.0,5460.422425627708,5524.649572968483,4694.111820995808,5486.908019423485
-119.33054149150848,5682.801365196705,5107.909824967384,4595.567732393742,5276.095319867134
