ppo,ac,random,baseline
1863.8801755309105,-62.52027893066406,-100.0,-120.72838234901428
1662.8845801353455,-103.0,-150.0,-127.31040549278259
940.708857178688,-62.49409317970276,-200.0,-144.63857424259186
1721.181189775467,-66.03460216522217,-350.0,-132.34731310606003
1509.2583361268044,-55.8239928483963,-171.0,-103.55231773853302
1816.6873143911362,-103.0,-130.0,-100.93079745769501
2340.9788852334023,-103.0,-340.0,-102.0
1632.8698181509972,-9.85290014743805,-150.0,-102.0
1635.5927101373672,-6.3332507610321045,-100.0,-104.29825985431671
1849.7888451814651,-103.0,-100.0,-104.61138534545898
1454.717672586441,-62.49800717830658,-100.0,-168.32876598834991
1478.2118156552315,-103.0,-620.0,-124.60563910007477
-100.0,-46.85776424407959,-297.60563910007477,-121.9138252735138
1480.5743899345398,-46.58311754465103,-124.79645550251007,-110.77448892593384
1361.082206249237,-67.75901091098785,-100.0,-145.01713156700134
1324.3521316051483,-36.29626268148422,-607.6056391000748,-102.0
1703.2824984192848,-56.80818349123001,-600.0,-102.0
1888.0745092630386,-103.0,-100.0,-122.31814444065094
1552.1540750265121,62.04157942533493,-100.0,-133.34363269805908
1563.4168739318848,-72.39451652765274,-130.0,-130.07578253746033
973.0664087533951,-103.0,-100.0,-123.31962633132935
1907.5939394831657,-19.482839345932007,-300.0,-115.31505811214447
1657.028250694275,-63.808458030223846,-150.0,-108.45246744155884
1645.0550589561462,-103.0,-100.0,-102.94927179813385
1267.6001195907593,-79.61791050434113,-100.0,-155.61894047260284
1272.4607090353966,-73.02875226736069,-150.0,-113.01479029655457
1330.3580787181854,-39.71039992570877,-171.0,-105.66458523273468
1989.2138575315475,-13.283682227134705,-128.0,-147.55239951610565
1522.1689608097076,-33.899562418460846,-350.0,-135.8099354505539
805.3836889863014,-19.056676983833313,-124.60563910007477,-104.61138534545898
757.275470495224,-74.36219954490662,-135.0,-171.0123245716095
1311.9966714978218,-16.395592391490936,-140.0,-105.35912644863129
765.786070227623,-70.01316237449646,-600.0,-133.34363269805908
930.2187316417694,-103.0,-607.6056391000748,-106.66757142543793
1392.267360329628,-39.76959478855133,-107.60563910007477,-111.11812162399292
1379.8504073023796,-79.28864860534668,-180.0,-117.92415034770966
1393.5652441978455,-57.644922614097595,-350.0,-131.32515835762024
1643.687981247902,-103.0,-300.0,-108.20429635047913
1732.8512778878212,-58.097453117370605,-300.0,-133.34363269805908
628.3339634537697,-60.124591588974,-600.0,-115.16416347026825
1706.297645688057,-103.0,-600.0,-104.61138534545898
1994.9083098769188,-69.20638865232468,-121.47277879714966,-113.7322473526001
978.4341506958008,8.011717915534973,-300.0,-105.10227513313293
1592.7897452116013,-46.15846133232117,-100.0,-102.58419394493103
1572.9401863217354,-61.67201763391495,-304.0,-123.50126004219055
1858.6457397937775,-48.97747749090195,-150.0,-128.96148002147675
1631.5994243621826,-103.0,-100.0,-102.0
1895.7532222867012,-19.040799260139465,-125.0,-160.97856187820435
1720.483279287815,-52.59808397293091,-100.0,-108.21702444553375
-100.0,-36.01855534315109,-102.0,-113.89171981811523
1769.9617493152618,-84.7030178308487,-140.0,-108.21702444553375
522.0511936545372,-103.0,-180.0,-139.37082159519196
780.9062434434891,-103.0,-650.0,-102.0
-115.45667207241058,-2.5155646204948425,-100.0,-113.7322473526001
1575.2063316106796,-85.0066768527031,-171.0,-102.0
1734.1725097298622,97.20591282844543,-100.0,-107.29614865779877
1552.254163146019,-56.68479347229004,-650.0,-113.82836496829987
1700.9372459053993,-103.0,-600.0,-128.65274614095688
1652.7670086026192,-68.7067928314209,-180.0,-132.45950174331665
690.3895907998085,-42.17157846689224,-300.0,-121.9138252735138
1744.6262640953064,-68.72789508104324,-600.0,-106.63165009021759
1609.629324734211,-103.0,-300.0,-163.88708364963531
1301.2594670653343,-103.0,-607.6056391000748,-117.1453105211258
733.6094886064529,-103.0,-300.0,-168.02722549438477
-110.0,-103.0,-100.0,-102.94927179813385
1651.7703214287758,-57.21951615810394,-100.0,-132.78721702098846
1572.8478285074234,-57.47259038686752,-100.0,-102.58304440975189
1500.0143977999687,-67.61008882522583,-107.60563910007477,-102.0
1605.8875994086266,-103.0,-100.0,-114.58961546421051
1948.496614396572,-60.29707324504852,-300.0,-130.19557929039001
1671.286636352539,-103.0,-102.37945890426636,-102.0
2587.8562508821487,-13.7595095038414,-600.0,-119.1288275718689
1673.6340777873993,-78.29712039232254,-600.0,-102.0
1716.3266906738281,-103.0,-111.0,-104.61138534545898
1334.7172729969025,-103.0,-100.0,-116.45571327209473
1610.6703153252602,-75.41208350658417,-300.0,-113.7322473526001
-101.2485820055008,-66.8820932507515,-600.0,-112.42656660079956
1676.8498740792274,-103.0,-300.0,-132.78721702098846
1573.1616554260254,-80.34098887443542,-200.0,-102.93654370307922
1638.3681626915932,-69.93436598777771,-510.0,-111.8493447303772
1797.5660101175308,-74.97673922777176,-300.0,-147.55239951610565
1532.0576036572456,26.64273852109909,-669.1985501050949,-113.861074924469
1610.349338054657,-103.0,-150.0,-102.0
864.2661077976227,-27.801658749580383,-100.0,-124.60563910007477
1749.4779585003853,-103.0,-100.0,-107.52521061897278
1610.1770356297493,-80.25164610147476,-100.0,-133.34363269805908
1535.004599928856,-62.1359885931015,-100.4362268447876,-100.12397754192352
1816.310370504856,29.889519333839417,-300.0,-124.60563910007477
2073.8035268187523,-71.49006271362305,-130.0,-108.21702444553375
1516.9985918402672,-55.50173556804657,-100.0,-102.0
1409.8130164146423,-69.34719616174698,-100.0,-120.60814452171326
1564.3438093662262,-19.635409355163574,-100.0,-113.7322473526001
1209.5279304981232,-103.0,-140.0,-148.21378362178802
1105.79741615057,13.079972624778748,-100.0,-104.39860236644745
2152.770736515522,-68.61429208517075,-112.0,-113.7322473526001
781.8258019685745,-103.0,-100.0,-113.7322473526001
1666.705785214901,-103.0,-100.0,-113.7322473526001
1923.5201991796494,-86.12751656770706,-300.0,-102.0
1539.6610777378082,-103.0,-300.0,-113.7322473526001
1929.1155148744583,-23.709644675254822,-100.0,-104.61138534545898
1493.522601902485,-74.9289038181305,-340.0,-125.09292161464691
1961.7528505325317,-61.42374932765961,-100.0,-102.0
1769.1165885329247,-67.19594818353653,-620.0,-128.8986155986786
1376.8484342098236,90.85847342014313,-131.0,-135.55789005756378
2204.4110319018364,-68.92305517196655,-100.0,-124.60563910007477
1679.9452722072601,-103.0,-100.0,-119.1288275718689
1373.0442433953285,-57.40158611536026,-171.0,-137.75455129146576
2227.4274386763573,-40.10376155376434,-311.60563910007477,-133.34363269805908
997.4897807836533,-103.0,-100.0,-102.0
2014.7384797930717,-59.10310423374176,-300.0,-102.0
1533.7763397097588,-103.0,-600.0,-100.9792777299881
1587.2942582964897,-77.57689154148102,-100.0,-126.75053834915161
1640.0966732501984,-51.05438446998596,-111.0,-107.37528544664383
1836.88053804636,-103.0,-100.0,-121.9138252735138
1900.8061556220055,-52.3437437415123,-150.0,-105.50673627853394
1776.8429479599,-103.0,-600.0,-113.25127959251404
1710.1016152501106,0.9878262877464294,-300.0,-126.67089700698853
1543.3120634555817,-103.0,-100.0,-102.0
1433.8151788115501,-74.5933700799942,-100.0,-133.34363269805908
888.7550172805786,-40.0022451877594,-100.0,-114.60840106010437
1851.952232182026,-67.07231372594833,-300.0,-147.55239951610565
1857.9038457274437,-103.0,-300.0,-133.34363269805908
1388.3792525529861,-103.0,-510.0,-121.60886073112488
936.2653418779373,-60.17001539468765,-142.60563910007477,-108.21702444553375
913.8620229959488,-70.76629573106766,-360.0,-104.61138534545898
-102.27052581310272,-17.980657875537872,-100.0,-133.34363269805908
1912.6628786921501,-74.03598588705063,-135.0,-132.45950174331665
1561.4016160964966,-1.1393070220947266,-109.60563910007477,-102.0
1379.7431824207306,-110.0,-140.0,-102.0
1573.432118833065,-63.983095824718475,-300.0,-102.83432710170746
1684.6908870339394,-84.66459858417511,-100.0,-132.78721702098846
1633.9602720737457,-103.0,-100.0,-136.57511794567108
1299.1543319821358,-40.73999893665314,-200.0,-149.64829194545746
1650.5340366959572,-47.364247143268585,-100.0,-146.73446667194366
1579.6085959672928,-65.40122485160828,-100.0,-106.69981014728546
1517.9332236647606,-103.0,-307.60563910007477,-119.1288275718689
976.8772189617157,-103.0,-600.0,-106.34495675563812
1772.0573272705078,-68.22014766931534,-600.0,-113.7322473526001
1694.3369839191437,-59.20941883325577,-100.0,-102.0
2125.2268218398094,-103.0,-152.1288275718689,-142.37465178966522
1659.142004787922,-103.0,-510.0,-112.42656660079956
1605.6054329872131,-103.0,-200.0,-113.06827104091644
1712.4485514760017,-103.0,-300.0,-130.542182803154
1992.744245648384,-65.7085502743721,-100.0,-113.7322473526001
1204.010681629181,-58.52816253900528,-179.60563910007477,-123.63086295127869
720.5407898426056,-40.35848867893219,-176.32515835762024,-110.37002778053284
1822.9648776054382,-10.319356262683868,-100.0,-122.86990809440613
-127.83670091629028,9.502866208553314,-135.0,-142.53098511695862
1389.6674442887306,-2.9599509835243225,-131.0,-103.21687817573547
1485.4776119589806,-52.54574954509735,-140.0,-111.30344247817993
1631.8462542891502,-75.39311397075653,-100.0,-107.52521061897278
1508.7906794548035,-80.90177100896835,-132.0,-153.48153626918793
-112.21702444553375,-62.07772833108902,-100.0,-106.98258554935455
1638.133979856968,-56.995240807533264,-100.0,-102.94927179813385
1448.4388464093208,-68.58496153354645,-297.60563910007477,-102.0
2033.7363714575768,-56.8536422252655,-100.0,-113.7322473526001
673.151176571846,-83.02231460809708,-200.0,-113.22156643867493
2243.013383805752,-103.0,-171.0,-101.36529052257538
-119.44506454467773,-48.210310220718384,-300.0,-115.84683930873871
1477.2998900413513,-103.0,-300.0,-157.6070660352707
1795.472697198391,-103.0,-150.0,-123.50126004219055
989.3564539551735,-43.410384595394135,-100.0,-119.38467001914978
1466.260265469551,12.270561397075653,-142.0,-108.21702444553375
1431.5064768791199,-8.26019948720932,-142.0,-112.42656660079956
1516.060258090496,-67.95531165599823,-100.0,-113.07809937000275
1684.333855330944,-103.0,-600.0,-123.50126004219055
872.183750808239,-59.12433099746704,-307.60563910007477,-119.33788645267487
712.428050160408,-74.91280424594879,-116.0,-114.67232918739319
1971.4946304559708,-39.38066792488098,-600.0,-113.22156643867493
1161.1109845638275,-40.297934889793396,-171.0,-104.61138534545898
880.5743492841721,-45.01074177026749,-300.0,-142.50425469875336
1767.9807492494583,-48.59412640333176,-100.0,-104.88669312000275
1752.195060133934,-103.0,-125.0,-116.16091537475586
737.5141264200211,-38.23169672489166,-200.0,-127.51946437358856
1124.91520267725,-54.79200750589371,-131.0,-104.61138534545898
1696.400561451912,-103.0,-100.0,-105.54807722568512
1666.4082390666008,-72.06733280420303,-340.0,-102.0
1027.2132060527802,-58.40062355995178,-100.0,-102.59291100502014
1936.0760632753372,-50.484702825546265,-600.0,-128.76901268959045
2305.539844751358,-61.02050298452377,-300.0,-124.60563910007477
890.3042063713074,-103.0,-107.60563910007477,-112.91240501403809
2079.2635143995285,-103.0,-307.60563910007477,-109.49551379680634
1776.2581438422203,-53.45669782161713,-166.7322473526001,-124.60563910007477
1575.851069688797,-68.44523417949677,-300.0,-128.76901268959045
1527.4381791353226,-103.0,-600.0,-148.00472474098206
1832.7226697802544,-47.895667016506195,-510.0,-173.52862310409546
833.2488025426865,-23.557909727096558,-220.0,-124.60563910007477
1606.5008460879326,-39.513451397418976,-142.0,-119.1288275718689
