ppo,ac,random,baseline
3445.3421511650085,-109.35172939300537,-300.0,1845.9674340486526
3743.3390226364136,1317.8655131459236,-600.0,2130.3183065652847
4177.420492529869,1566.4561583399773,-600.0,2215.4263350963593
3355.5096248984337,660.3107637166977,-119.96189069747925,1620.1470037698746
3339.6546570062637,1645.7841722369194,-100.0,1486.56591629982
4515.760506510735,1091.3049156665802,-340.0,2087.324388384819
3638.553868472576,895.3414133191109,-142.0,-128.24338155984879
3182.9720634818077,-121.80991673469543,-174.4477140903473,2006.711434662342
3076.3383362293243,1140.6209192276,-600.0,1528.1581348776817
4212.100851595402,758.849317073822,-463.45504093170166,2562.2322946190834
3796.02460706234,1679.2320693135262,-129.0,2335.353621482849
3432.1479516625404,1896.31378531456,-344.4211616516113,1111.96414154768
3528.5403183698654,-113.58818757534027,-180.0,2093.737103521824
3830.677116751671,-119.38236856460571,-246.68672633171082,1920.3371714353561
4067.4950836896896,1349.503610432148,-142.08145570755005,2688.5760191679
3095.1596164107323,1239.3399866819382,-135.0,2168.8820742964745
3327.96804445982,1892.2800983190536,-110.59213829040527,1670.153486609459
3642.466628074646,-103.71301293373108,-125.59213829040527,1777.6528863310814
3419.81320053339,1344.0764206647873,-124.0,2018.5821537971497
3775.136775314808,1065.8572180867195,-620.0,1795.1279621720314
2232.6789429187775,1382.0952188372612,-142.0,-117.73827564716339
3039.7850538492203,873.1735098958015,-100.0,1872.100842833519
3870.071848809719,434.33148723840714,-180.0,1587.149886906147
3805.8739969730377,1386.7874526381493,-150.0,2378.918900370598
2461.136315703392,491.1974647641182,-300.0,1409.7468348741531
4431.912765085697,962.1757910251617,-100.0,1657.095449745655
4477.432076394558,1026.345225572586,-511.0,2104.244027554989
3032.686138868332,1422.2259162068367,-300.0,-128.72416830062866
3937.050756931305,421.6213716864586,-100.0,2171.128416955471
-109.9465217590332,1090.4553714990616,-125.0300464630127,2563.5858946442604
3758.7014723420143,-104.1144106388092,-600.0,2391.73624843359
3028.2291199564934,1679.4771795272827,-601.9618906974792,2360.1757156848907
3751.0161910653114,1723.5310525894165,-360.0,1951.7575776576996
-119.57512557506561,1326.6295523047447,-100.0,1109.710944712162
3873.5480003356934,888.6434546709061,-635.5921382904053,1794.0652715563774
3539.8087688088417,-115.1586126089096,-176.20666933059692,1653.135737001896
3071.7609266638756,732.2765107750893,-100.0,2784.6603091955185
3729.275371491909,834.7902522683144,-100.0,2781.430115878582
3984.443633854389,1469.8389226198196,-660.0,1677.021020770073
2820.005165040493,1151.3887230157852,-100.0,2077.2090016007423
3947.6509131789207,-101.13262450695038,-105.0682920217514,2279.0114182829857
3398.898086607456,898.4321620464325,-122.96189069747925,2567.213615179062
3409.5026153326035,-100.70708811283112,-127.96189069747925,2724.1644743680954
3652.612689137459,1689.9344643950462,-300.0,2342.0226808190346
4026.3500894904137,1059.9440177083015,-340.0,2290.110950231552
3109.991749048233,624.7166087627411,-372.96189069747925,2615.9101254343987
3464.741608977318,1963.3537244796753,-100.0,2161.8445546627045
3844.5777348876,847.8464854359627,-600.0,2698.2282890081406
3437.6129591464996,1695.8015912175179,-159.0,-124.96189069747925
2402.031879246235,1157.8729203939438,-600.0,2592.512986600399
2640.4966839551926,1400.644588470459,-300.0,1498.1025301218033
2904.7790966033936,1165.4879931807518,-582.7855116128922,-106.18181073665619
3927.561659693718,687.4369143843651,-100.0,2509.5941492319107
2751.541129887104,1700.0898788571358,-108.0,1827.5234167575836
3082.3083122968674,1008.8256279826164,-100.0,-119.18159025907516
3528.603291094303,1953.6075325012207,-100.0,2022.2618633508682
2640.5096665620804,-100.10748738050461,-600.0,2785.973139703274
3625.862611889839,1153.804140508175,-100.0,2010.704926252365
3262.1113696694374,-130.8452940583229,-301.96189069747925,1557.1393973827362
3088.0413038134575,1453.412103652954,-168.0,2760.1215913295746
3804.8474358320236,-128.46071672439575,-114.13752830028534,1962.5115882754326
3937.2558542490005,1415.7699846029282,-180.0,2298.132236123085
2378.909057855606,1521.7224670052528,-129.59213829040527,3026.2238429784775
3751.721482336521,1125.0030550956726,-118.0,2527.096528530121
4111.068530857563,1362.7704401016235,-220.0,1733.060279905796
3396.444557607174,1730.8465954065323,-600.0,2611.9408878684044
